t_wall,t_rtde,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,target_q0,target_q1,target_q2,target_q3,target_q4,target_q5,target_qd0,target_qd1,target_qd2,target_qd3,target_qd4,target_qd5,current0,current1,current2,current3,current4,current5,target_current0,target_current1,target_current2,target_current3,target_current4,target_current5,target_moment0,target_moment1,target_moment2,target_moment3,target_moment4,target_moment5,temp0,temp1,temp2,temp3,temp4,temp5,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,tcp_t_vx,tcp_t_vy,tcp_t_vz,tcp_t_wx,tcp_t_wy,tcp_t_wz,robot_status,robot_mode,safety_mode,safety_status_bits,runtime_state,speed_scaling,speed_scaling_combined,momentum,target_speed_fraction,payload,ft_wrench0,ft_wrench1,ft_wrench2,ft_wrench3,ft_wrench4,ft_wrench5,execution_time,joint_voltage0,joint_voltage1,joint_voltage2,joint_voltage3,joint_voltage4,joint_voltage5,main_voltage,robot_current,robot_voltage,din_bits,dout_bits
0.795768,1161.4959999999999,-0.32699758211244756,-1.4200108687030237,1.2360625267028809,-1.3861287275897425,-1.5709660688983362,2.7379729747772217,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0291595496237278,-1.0990906953811646,-0.6298419833183289,-0.20029990375041962,0.067139632999897,0.04699774086475372,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90994644165039,44.019981384277344,44.99211883544922,-0.34993613726995226,0.00015322689606401938,0.22436992423166596,-2.303082425523957,2.13068656291869,0.0005921138586115931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.432096,47.14899826049805,47.0880012512207,46.93600082397461,46.86000061035156,46.99700164794922,46.93600082397461,47.21864318847656,0.6803395748138428,47.21864318847656,0.0,0.0
0.803852,1161.504,-0.32699758211244756,-1.4200108687030237,1.2360868453979492,-1.386092487965719,-1.5709541479693812,2.7379965782165527,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.110305905342102,-0.6405172944068909,-0.2204417884349823,0.07049661129713058,0.03916478529572487,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.99211883544922,-0.34992591936366035,0.0001471796548904859,0.22435965708956274,-2.3030471040874843,2.130704388216954,0.0004978277963988422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.43087200000000003,47.14899826049805,47.0880012512207,46.93600082397461,46.86000061035156,46.99700164794922,46.93600082397461,47.21864318847656,0.859376072883606,47.21864318847656,0.0,0.0
0.811958,1161.512,-0.327033821736471,-1.420058552418844,1.2360749244689941,-1.3860686461078089,-1.5709660688983362,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02243042178452015,-1.065445065498352,-0.6084914207458496,-0.22827474772930145,0.0850435346364975,0.04699774086475372,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.99211883544922,-0.34991907198668304,0.00016014693522582317,0.22437696007501964,-2.302985409065383,2.1307764511336007,0.0005566779917618103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.43180799999999997,47.14899826049805,47.0880012512207,46.93600082397461,46.86000061035156,46.99700164794922,46.93600082397461,47.21864318847656,0.6803395748138428,47.21864318847656,0.0,0.0
0.820070,1161.52,-0.327033821736471,-1.4200347105609339,1.2360625267028809,-1.3861287275897425,-1.5709903875934046,2.738008499145508,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02467346377670765,-1.0901185274124146,-0.623741865158081,-0.20813286304473877,0.05818767845630646,0.038045790046453476,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.99211883544922,-0.34993288259570887,0.00017012300344844915,0.22437784752135356,-2.3029967734981596,2.1307607429057174,0.0006418444131394727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.434184,47.14899826049805,47.0880012512207,46.93600082397461,46.86000061035156,46.99700164794922,46.93600082397461,47.21864318847656,0.537108302116394,47.21864318847656,0.0,0.0
0.828195,1161.528,-0.3270457426654261,-1.420046631489889,1.2360625267028809,-1.3861168066607874,-1.5709903875934046,2.738008499145508,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.0407716035842896,-0.6161166429519653,-0.2204417884349823,0.08056755363941193,0.04028377681970596,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.99211883544922,-0.34992972009282564,0.00017322609249385303,0.22438078449115673,-2.302984026133983,2.130774496386726,0.0006418160285017872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.43062,47.14899826049805,47.0880012512207,46.93600082397461,46.86000061035156,46.99700164794922,46.93600082397461,47.21864318847656,0.6445291042327881,47.21864318847656,0.0,0.0
0.836307,1161.536,-0.3270214239703577,-1.4199984709369105,1.2360749244689941,-1.386080567036764,-1.5709779898272913,2.738008499145508,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.0542298555374146,-0.6191667318344116,-0.2193228006362915,0.06937761604785919,0.038045790046453476,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.9929084777832,-0.3499247441580936,0.0001603542474942306,0.2243580671357403,-2.3029892841739614,2.130727382185425,0.0004953037127416974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.430116,47.14899826049805,47.0880012512207,46.93600082397461,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.6803395748138428,47.21864318847656,0.0,0.0
0.844397,1161.5439999999999,-0.3270457426654261,-1.4200227896319788,1.2360749244689941,-1.3860686461078089,-1.5709779898272913,2.7379729747772217,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0314025916159153,-1.096847653388977,-0.6206917762756348,-0.2036568820476532,0.08056755363941193,0.03692679852247238,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.9929084777832,-0.3499207300827477,0.00016750323080146735,0.22436511412590165,-2.30300486257582,2.1307179429813634,0.0005128828119817971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.434988,47.18000030517578,47.0880012512207,46.95199966430664,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.6087239384651184,47.21864318847656,0.0,0.0
0.852509,1161.552,-0.32705766359438115,-1.4200227896319788,1.2360625267028809,-1.3861048857318323,-1.5709903875934046,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0314025916159153,-1.0632020235061646,-0.6161166429519653,-0.2215607762336731,0.07609158009290695,0.038045790046453476,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.9929084777832,-0.34992900923102294,0.00017717257547409152,0.2243718656771826,-2.302947676128668,2.130792323441884,0.0005905883375658778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.42975599999999997,47.18000030517578,47.0880012512207,46.95199966430664,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.5729187726974487,47.21864318847656,0.0,0.0
0.860638,1161.56,-0.327033821736471,-1.420058552418844,1.2360506057739258,-1.3861406485186976,-1.571026627217428,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02243042178452015,-1.1170350313186646,-0.6222168207168579,-0.19918090105056763,0.0682586282491684,0.027974845841526985,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.9929084777832,-0.3499330897403281,0.0001781097242510383,0.2243903116944599,-2.302973773949166,2.1307654990886755,0.0007333961476086843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.426876,47.18000030517578,47.0880012512207,46.95199966430664,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.6803395748138428,47.21864318847656,0.0,0.0
0.868752,1161.568,-0.3270214239703577,-1.4199984709369105,1.2360868453979492,-1.386092487965719,-1.5709660688983362,2.738008499145508,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0314025916159153,-1.0542298555374146,-0.6176416873931885,-0.2036568820476532,0.06602063775062561,0.0503547228872776,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.909950256347656,44.019981384277344,44.9929084777832,-0.34992597405828585,0.00015815641543062952,0.22435555657039397,-2.3029973213026844,2.1307347348804266,0.0004876620250686392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.428592,47.18000030517578,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.7161448001861572,47.21864318847656,0.0,0.0
0.876881,1161.576,-0.327033821736471,-1.4200227896319788,1.2360625267028809,-1.386080567036764,-1.5709903875934046,2.7379846572875977,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02467346377670765,-1.0990906953811646,-0.6161166429519653,-0.19582392275333405,0.08056755363941193,0.03916478529572487,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.9929084777832,-0.3499242331216427,0.00016722359169747187,0.2243697953411436,-2.3030040954115574,2.1307167188805947,0.000555727419239579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.429336,47.18000030517578,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.6445291042327881,47.21864318847656,0.0,0.0
0.885012,1161.584,-0.3270214239703577,-1.4200227896319788,1.2360868453979492,-1.3860686461078089,-1.5709541479693812,2.738008499145508,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02467346377670765,-1.105819821357727,-0.6191667318344116,-0.22267977893352509,0.06154466047883034,0.041402772068977356,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.9929084777832,-0.3499204121009263,0.0001536669690799079,0.2243615793842867,-2.3030053610833767,2.130742314774658,0.0004807300796587636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.430488,47.18000030517578,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.6087239384651184,47.21864318847656,0.0,0.0
0.893229,1161.5919999999999,-0.327033821736471,-1.4200347105609339,1.2360386848449707,-1.3860686461078089,-1.5709541479693812,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.0811463594436646,-0.6222168207168579,-0.19358593225479126,0.0682586282491684,0.034688808023929596,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.9929084777832,-0.34992728779311516,0.00016032374803170312,0.2243797355242513,-2.302997078814491,2.130787314880098,0.000566797138519091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.429888,47.18000030517578,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.6803395748138428,47.21864318847656,0.0,0.0
0.901355,1161.6,-0.32699758211244756,-1.420046631489889,1.2360749244689941,-1.386092487965719,-1.5709903875934046,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0291595496237278,-1.060958981513977,-0.6267919540405273,-0.21484681963920593,0.054830700159072876,0.01678490824997425,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.9929084777832,-0.3499229670133111,0.00015409832919913982,0.2243750573346989,-2.3030113667672603,2.130722901959549,0.0005894285931036069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.433092,47.18000030517578,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.93600082397461,47.21864318847656,0.6445291042327881,47.21864318847656,0.0,0.0
0.909487,1161.608,-0.3270214239703577,-1.4200227896319788,1.2360386848449707,-1.3861168066607874,-1.5709541479693812,2.7379965782165527,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0336456336081028,-1.0856324434280396,-0.6298419833183289,-0.2036568820476532,0.07609158009290695,0.04028377681970596,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.99361801147461,-0.349937573681522,0.00015944697413450542,0.22437988395647923,-2.3030469163015614,2.1307552556086415,0.0006186418544003148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.45838799999999996,47.18000030517578,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.95199966430664,47.21864318847656,0.8235656023025513,47.21864318847656,0.0,0.0
0.917823,1161.616,-0.3270214239703577,-1.4200227896319788,1.2360267639160156,-1.386080567036764,-1.5709541479693812,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0291595496237278,-1.0856324434280396,-0.6161166429519653,-0.20701386034488678,0.07049661129713058,0.04252176731824875,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.99361801147461,-0.34993235481844176,0.00015769722431883,0.22438031452079338,-2.3030138809424106,2.130776331937763,0.0005839033607010596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.43641599999999997,47.13399887084961,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.95199966430664,47.21864318847656,0.6087239384651184,47.21864318847656,0.0,0.0
0.925918,1161.624,-0.32700950304140264,-1.4200227896319788,1.2360625267028809,-1.3860686461078089,-1.5709779898272913,2.7379965782165527,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02243042178452015,-1.065445065498352,-0.6328920722007751,-0.2193228006362915,0.05818767845630646,0.03692679852247238,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.99361801147461,-0.3499227168158651,0.00015549142043277958,0.22436877065481556,-2.3030220205277088,2.1307068518531933,0.0005308350595980303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.431556,47.13399887084961,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.95199966430664,47.21864318847656,0.6803395748138428,47.21864318847656,0.0,0.0
0.934133,1161.6319999999998,-0.3270457426654261,-1.4200227896319788,1.2360386848449707,-1.386080567036764,-1.5709660688983362,2.7379846572875977,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02467346377670765,-1.092361569404602,-0.6206917762756348,-0.22379876673221588,0.07385359704494476,0.04252176731824875,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.99361801147461,-0.34992965487988736,0.00016790521222708702,0.22437680794757026,-2.3030147837053767,2.1307521613989944,0.0005742684636598612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.43086,47.13399887084961,47.05799865722656,46.95199966430664,46.86000061035156,46.981998443603516,46.95199966430664,47.21864318847656,0.6803395748138428,47.21864318847656,0.0,0.0
0.942262,1161.6399999999999,-0.3270214239703577,-1.4200347105609339,1.2360506057739258,-1.3860686461078089,-1.5709541479693812,2.738032579421997,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.110305905342102,-0.613066554069519,-0.21484681963920593,0.07385359704494476,0.031331829726696014,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995407104492,44.019981384277344,44.99361801147461,-0.34992538517673627,0.00015534200174830754,0.22437621955872536,-2.3029940431350364,2.130783448815459,0.000549798380277389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.433656,47.13399887084961,47.0880012512207,46.95199966430664,46.86000061035156,46.981998443603516,46.95199966430664,47.21864318847656,0.6087239384651184,47.21864318847656,0.0,0.0
0.950780,1161.648,-0.327033821736471,-1.4200227896319788,1.2360625267028809,-1.3861048857318323,-1.5709779898272913,2.738032579421997,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0314025916159153,-1.0497437715530396,-0.6115415096282959,-0.21148984134197235,0.07832957059144974,0.024617865681648254,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889984130859375,38.64998245239258,39.42998123168945,42.90995788574219,44.019981384277344,44.99361801147461,-0.34993010246580586,0.00017481854263375502,0.22438327571142105,-2.30295393182967,2.130823677654684,0.0006339223937880569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.433212,47.13399887084961,47.0880012512207,46.95199966430664,46.86000061035156,46.981998443603516,46.95199966430664,47.21864318847656,0.6445291042327881,47.21864318847656,0.0,0.0
